name,age,gender,salary,retirement_age,marital_status,state_of_residence,health_risk_score,salary_growth_rate,salary_risk_score,pensions,annuities,social_security_benefit,spouse_age,spouse_gender,spouse_retirement_age,spouse_salary,spouse_wealth,spouse_social_security_benefit,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,recommended_retirement_age,goal_end_age,sustainable_income,current_equity,five_years_before_equity,at_retirement_equity,five_years_after_retirement_equity,current_wealth,five_years_before_wealth,at_retirement_wealth,five_years_after_retirement_wealth,recommended_account1_name,recommended_account1_pre_tax_contrib,recommended_account1_roth_contrib,recommended_account1_post_tax_contrib,recommended_account1_taxable_contrib,recommended_account2_name,recommended_account2_pre_tax_contrib,recommended_account2_roth_contrib,recommended_account2_post_tax_contrib,recommended_account2_taxable_contrib,recommended_account3_name,recommended_account3_pre_tax_contrib,recommended_account3_roth_contrib,recommended_account3_post_tax_contrib,recommended_account3_taxable_contrib,recommended_account4_name,recommended_account4_pre_tax_contrib,recommended_account4_roth_contrib,recommended_account4_post_tax_contrib,recommended_account4_taxable_contrib,recommended_account5_name,recommended_account5_pre_tax_contrib,recommended_account5_roth_contrib,recommended_account5_post_tax_contrib,recommended_account5_taxable_contrib,recommended_account6_name,recommended_account6_pre_tax_contrib,recommended_account6_roth_contrib,recommended_account6_post_tax_contrib,recommended_account6_taxable_contrib,recommended_account7_name,recommended_account7_pre_tax_contrib,recommended_account7_roth_contrib,recommended_account7_post_tax_contrib,recommended_account7_taxable_contrib,recommended_account8_name,recommended_account8_pre_tax_contrib,recommended_account8_roth_contrib,recommended_account8_post_tax_contrib,recommended_account8_taxable_contrib,recommended_account9_name,recommended_account9_pre_tax_contrib,recommended_account9_roth_contrib,recommended_account9_post_tax_contrib,recommended_account9_taxable_contrib,recommended_account10_name,recommended_account10_pre_tax_contrib,recommended_account10_roth_contrib,recommended_account10_post_tax_contrib,recommended_account10_taxable_contrib,recommended_account11_name,recommended_account11_pre_tax_contrib,recommended_account11_roth_contrib,recommended_account11_post_tax_contrib,recommended_account11_taxable_contrib,recommended_account12_name,recommended_account12_pre_tax_contrib,recommended_account12_roth_contrib,recommended_account12_post_tax_contrib,recommended_account12_taxable_contrib
779,58,F,90000,65,FALSE,OH,0.4,0.015,-0.5,0,0,29976,,,,,,,1135_403b,175352.2581,0,0,0,0,1136_traditional_ira,18179.46117,0,0,0,0,1137_traditional_ira,13901.94089,0,0,0,0,1138_401k,2780.388178,"$2,000.00",0,0,0,1139_traditional_ira,19248.84123,0,0,0,0,1141_traditional_ira,11009.62801,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,94,48727.53066,0.6260132,0.5633965,0.4583123,0.4092165,240472.5176,309317.2987,417845.6249,364507.9747,Advice::Portfolio_100,0,0,0,0.0177778,ManualAccountPortfolio_1136,0,0,0,0,ManualAccountPortfolio_1139,0,0,0,0,ManualAccountPortfolio_1141,0,0,0,0,ManualAccountPortfolio_1138,0.06,0,0,0,Advice::Portfolio_99,0.0722222,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,69,F,40000,69,FALSE,CA,0,0.015,0,0,0,22305.12,,,,,,,1143_non_qualified_defined_contribution,231536.6684,0,0,0,0,1144_401k,284930.95,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,93,44221.63833,0.4174298,,0.4174298,0.377039,516467.6184,,516467.6184,399234.8407,Advice::Portfolio_11537,0,0,0,0,AutomaticAccountPortfolio_1143,0,0,0,0,Advice::Portfolio_11536,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,65,F,50000,65,TRUE,NY,-0.6,0.015,-0.5,0,0,24000,64,M,65,50000,0,0,1162_401k,514259.8752,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,89,48009.21304,0.4649767,,0.4649767,0.4206367,514259.8752,,514259.8752,397198.6952,Advice::Portfolio_110,0,0,0,0,Advice::Portfolio_108,0,0,0,0,Advice::Portfolio_109,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,57,M,90000,68,TRUE,CA,0.4,0,-1,0,0,32374.08,66,F,65,70000,0,34594.56,1175_traditional_ira,370340.7027,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,92,109439.9152,0.6457465,0.5669785,0.4261118,0.3828654,634818.8038,762268.0318,1085081.292,867574.6043,Advice::Portfolio_120,0,0,0,0,Advice::Portfolio_119,0.05,0,0,0,ManualAccountPortfolio_1176,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,42,M,81000,65,TRUE,MD,0.4,0.015,-1,0,0,29076,31,F,65,65000,0,19933.2,1178_403b,17156.07,0,0,0,0,1179_403b,5358.784814,0,0,0,0,1180_profit_sharing,18117.19,0,0,0,0,1181_checking,50043.76368,0,0,0,"$10,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,102,65179.25751,0.97774,0.6930744,0.5191313,0.4867017,90675.80849,392777.361,487448.7254,358844.2471,ManualAccountPortfolio_1181,0,0,0,0.1234568,Advice::Portfolio_124,0,0,0,0,Advice::Portfolio_123,0.0265432,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,29,F,94000,67,FALSE,NY,0.8,0.015,-1,0,0,39727.68,,,,,,,1182_403b,30601.96588,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,96,67108.90509,0.9890928,0.5889415,0.4544034,0.4052666,30601.96588,568410.5098,745107.0661,598026.3612,Advice::Portfolio_126,0,0,0,0,Advice::Portfolio_125,0.0585106,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,63,F,160000,65,FALSE,NJ,0.4,0.015,-0.5,0,0,33720,,,,,,,1185_403b,15275.01323,0,0,0,0,1186_401k,216741.259,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,94,48919.01415,0.5822004,,0.4692117,0.4188336,232016.2723,,331199.82,288093.2356,Advice::Portfolio_130,0,0,0,0.109375,Advice::Portfolio_129,0.040625,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,43,F,37440,66,FALSE,NY,0,0.01,-0.5,0,0,19556.64,,,,,,,1188_403b,125293.7549,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,92,42229.47057,0.8326529,0.5241084,0.4194689,0.3774841,125293.7549,369095.0944,460234.9798,415146.1648,Advice::Portfolio_132,0,0,0,0.0030983,Advice::Portfolio_131,0.1469017,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,71,F,40000,70,FALSE,CA,0.4,0.015,-1,0,0,40000,,,,,,,1189_403b,366485.3313,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,95,55474.65402,0.4273601,,,0.3915051,366485.3313,,,292746.4109,Advice::Portfolio_134,0,0,0,0,Advice::Portfolio_133,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,69,F,24000,67,TRUE,FL,0,0.005,-0.5,0,0,13200,69,M,65,0,0,0,1191_403b,67065.05888,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,93,16419.62021,0.4622727,,,0.430843,67065.05888,,,55583.79687,Advice::Portfolio_138,0,0,0,0,Advice::Portfolio_137,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,66,F,22000,64,TRUE,TX,0,0.01,-1,43600,0,19000,65,M,65,0,0,0,1213_traditional_ira,0,0,0,0,0,1214_profit_sharing,0,0,0,0,0,3994_traditional_ira,491672.1863,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,92,67143.60133,0.4929129,,,0.4621649,491672.1863,,,436121.8489,Advice::Portfolio_7398,0,0,0,0,Advice::Portfolio_7397,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,42,M,50000,65,FALSE,FL,0,0.005,-0.5,0,0,19021.6,,,,,,,1218_401k,35464.60432,0,0,0,0,1219_traditional_ira,1987.16,0,0,0,0,1220_profit_sharing,0.21791835,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,90,35474.72861,0.863659,0.5376539,0.4475033,0.3963033,37451.98223,216017.5476,290739.5538,245468.9889,Advice::Portfolio_152,0,0,0,0.0275,Advice::Portfolio_151,0.11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,47,F,60000,67,TRUE,NE,0,0.015,-1,0,0,25152,50,M,65,0,0,0,1230_traditional_ira,132866.38,0,0,0,0,1231_401k,413.9937747,0,0,0,0,1232_401k,426.5895904,$624.00,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,92,46747.11906,0.7987983,0.5424424,0.4381979,0.3934315,133706.9634,298387.0177,349131.7226,313248.9004,Advice::Portfolio_160,0,0,0,0,AutomaticAccountPortfolio_1231,0,0,0,0,ManualAccountPortfolio_1232,0.1,0,0,0,Advice::Portfolio_158,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,60,F,180000,61,TRUE,WI,0.4,0.015,-1,27600,0,25371,60,M,65,0,0,11839.8,1233_403b,47634.48137,0,0,0,0,1234_403b,442590.786,0,0,0,0,1235_profit_sharing,7109.92027,0,0,0,0,1236_401k,278676.6169,0,0,0,0,1239_403b,0,"$4,500.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,94,100863.7124,0.5847138,,0.5129916,0.4596187,1321250.212,,1547988.134,1327267.265,Advice::Portfolio_162,0,0,0,0,ManualAccountPortfolio_1239,0.1333333,0,0,0,Advice::Portfolio_161,0.0166667,0,0,0,ManualAccountPortfolio_1237,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,71,F,73000,69,FALSE,IN,0.8,0.02,-1,0,0,32400,,,,,,,1238_403b,568939.8988,0,0,0,0,1240_traditional_ira,171493.3027,$0.00,0,$0.00,0,1241_403b,58245.46807,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,97,59126.00461,0.4263467,,,0.3995785,798678.6695,,,669380.9609,Advice::Portfolio_164,0,0,0,0,Advice::Portfolio_163,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,66,F,68000,65,FALSE,IL,0.4,0.015,-1,32400,32000,24192,,,,,,,1242_403b,735.6699926,0,0,0,0,1658_traditional_ira,69986.24666,$0.00,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,94,48805.55621,0.56175,,,0.477636,70721.91665,,,130019.7738,Advice::Portfolio_11591,0,0,0,0,AutomaticAccountPortfolio_1242,0,0,0,0,Advice::Portfolio_11590,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,63,F,58000,62,TRUE,KS,0,0.015,-0.5,0,0,17161.2,63,M,65,0,0,0,1313_403b,96706.44085,0,0,0,0,1314_401k,51710.84073,0,0,0,0,1315_403b,7461.716703,0,0,0,0,1316_profit_sharing,2530.485048,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,92,23801.24045,0.4995338,,,0.4659838,158409.4833,,,135004.1143,Advice::Portfolio_173,0,0,0,0,Advice::Portfolio_172,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,63,M,70000,62,TRUE,WI,0,0.015,-1,0,0,18883.2,61,F,65,0,0,0,1318_403b,168847.2345,0,0,0,0,1320_401k,0,"$4,200.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,94,42660.86772,0.5728505,,,0.4952556,168847.2345,,,142339.3146,Advice::Portfolio_175,0,0,0,0,ManualAccountPortfolio_1320,0.2,0,0,0,Advice::Portfolio_174,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,53,F,80000,56,TRUE,WA,0,0.015,-1,0,0,19933.2,53,M,65,80000,0,19933.2,1322_403b,0,0,0,0,0,1323_401k,2534.850851,0,0,0,0,1324_401k,3310.387306,"$8,000.00",0,0,0,1359_traditional_ira,215221.7159,"$4,000.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,92,98677.39209,0.7524892,0.6917691,0.5152209,0.4767717,379751.4776,472661.8746,895338.6762,787990.1778,Advice::Portfolio_11599,0,0,0,0,ManualAccountPortfolio_1324,0.1,0,0,0,Advice::Portfolio_11598,0.05,0,0,0,ManualAccountPortfolio_1326,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,51,F,30000,70,TRUE,CA,0.8,0.005,0,0,0,19284.48,52,,65,,0,0,1338_403b,0,0,0,0,0,1479_traditional_ira,0,$0.00,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,96,27060.48,0.7634482,0.603,0.5206256,0.4533588,0,0,0,0,Advice::Portfolio_389,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,64,F,60000,70,FALSE,FL,0,0,-0.5,0,0,33200.64,,,,,,,1401_401k,40015.17826,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,92,37439.88612,0.616,0.603,0.4431665,0.3951146,40015.17826,44673.76796,80923.94473,63751.85054,Advice::Portfolio_239,0,0,0,0,Advice::Portfolio_238,0.1083333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,66,F,77000,65,TRUE,MI,0.8,0.01,-1,8316,8400,20820,66,M,65,0,0,19392,1407_non_qualified_defined_contribution,4865.67,0,0,0,0,1408_403b,46514.66,0,0,0,0,1409_profit_sharing,21950.92,0,0,0,0,1410_401k,0,"$11,000.00",0,0,0,1597_403b,46389.14192,0,0,0,0,1598_403b,21887.78526,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,96,50370.67886,0.591,,,0.48658,68276.92718,,,90334.29132,Advice::Portfolio_246,0,0,0,0,ManualAccountPortfolio_1410,0.1428571,0,0,0,Advice::Portfolio_11608,0.0071429,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,65,F,180000,64,TRUE,CT,0,0.015,-1,0,0,36000,62,M,65,0,0,0,1419_non_qualified_defined_contribution,4865.67,0,0,0,0,1420_403b,259663.1546,0,0,0,0,1421_profit_sharing,22661.37711,0,0,0,0,1424_401k,202677.6905,0,0,0,0,1425_checking,522228.3465,0,0,0,0,1426_traditional_ira,46948.48289,0,0,0,0,1427_401k,23728.11986,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,93,103772.3642,0.510473,,,0.4460123,2073501.928,,,1784983.68,ManualAccountPortfolio_1425,0,0,0,0,Advice::Portfolio_262,0,0,0,0.1138889,AutomaticAccountPortfolio_1419,0,0,0,0,Advice::Portfolio_261,0.0361111,0,0,0,ManualAccountPortfolio_1422,0,0,0,0,ManualAccountPortfolio_1423,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,66,F,45000,65,TRUE,TX,0,0.01,0,9600,0,18491.2,67,M,65,0,0,9906,1428_non_qualified_defined_contribution,4865.67,0,0,0,0,1429_403b,219241.77,0,0,0,0,1430_profit_sharing,22927.78,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,92,46425.56104,0.478834,,,0.442094,247035.22,,,206144.0035,Advice::Portfolio_264,0,0,0,0,AutomaticAccountPortfolio_1428,0,0,0,0,Advice::Portfolio_263,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,45,M,175000,65,TRUE,WI,0.8,0.015,0,0,0,34212,43,F,65,0,0,0,1441_401k,7717.327616,0,0,0,0,1442_401k,13393.95872,0,0,0,0,1449_401k,0,"$18,000.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,98,64252.53199,0.8715777,0.6107179,0.4996201,0.4370763,21111.28634,476217.2403,662816.2978,585239.8336,Advice::Portfolio_277,0,0,0,0,ManualAccountPortfolio_1449,0.1028571,0,0,0,Advice::Portfolio_275,0,0,0,0,Advice::Portfolio_276,0,0.0314286,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,64,M,140000,67,TRUE,OH,0.4,0.02,-1,0,0,39059.52,66,F,65,0,0,16836,1453_401k,4524.377821,0,0,0,0,1454_403b,57439.48188,0,0,0,0,1455_401k,423671.7584,0,0,0,0,1456_401k,0,"$4,000.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,92,80196.79801,0.5868839,,0.4588137,0.4099098,485635.6181,,533299.5065,420642.5089,Advice::Portfolio_285,0,0,0,0,AutomaticAccountPortfolio_1453,0,0,0,0,ManualAccountPortfolio_1456,0.0857143,0,0,0,Advice::Portfolio_284,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,56,F,1,65,TRUE,MA,0.4,0.015,-1,18000,0,17028,53,M,65,120000,0,27244.8,1457_403b,0,0,0,0,0,1458_403b,47663.07282,0,0,0,0,1646_traditional_ira,98321.36839,$0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,95,65385.63312,0.7176207,0.612454,0.5121499,0.4549518,145984.4412,157754.5595,211291.1819,206732.3598,Advice::Portfolio_11620,0,0,0,0,Advice::Portfolio_11619,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,66,F,85000,66,FALSE,IN,0,0.015,-0.5,10200,0,24000,,,,,,,1464_non_qualified_defined_contribution,4865.67,0,0,0,0,1465_403b,105138.7591,0,0,0,0,1466_profit_sharing,65291.62829,0,0,0,0,1468_traditional_ira,89751.80093,$0.00,0,0,0,1469_checking,49433.58304,0,0,0,0,1471_403b,0,"$2,841.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,92,43290.05815,0.4870367,,0.4870367,0.424053,314481.4414,,314481.4414,259648.5375,ManualAccountPortfolio_1469,0,0,0,0,Advice::Portfolio_303,0,0,0,0,AutomaticAccountPortfolio_1464,0,0,0,0,ManualAccountPortfolio_1471,0.0668588,0,0,0,ManualAccountPortfolio_1468,0,0,0,0,Advice::Portfolio_302,0.0764706,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,67,M,77000,66,FALSE,OH,-1,0,-1,5328,0,27408,,,,,,,1467_401k,0,0,0,0,0,1493_traditional_ira,0,$0.00,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,85,30594.474,0.502459,,,0.4686018,0,,,0,Advice::Portfolio_897,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,66,M,43000,66,FALSE,IA,0,0.02,-1,16932,0,23400,,,,,,,1470_403b,204224.2693,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,90,42694.4805,0.4662321,,0.4662321,0.4147918,204224.2693,,204224.2693,175924.8316,Advice::Portfolio_307,0,0,0,0,Advice::Portfolio_306,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,60,F,50000,59,TRUE,IL,0,0.005,-1,0,0,29000,60,M,65,0,0,25000,1476_401k,231908.1619,0,0,0,0,1477_brokerage,21118.07081,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,92,54176.1482,0.4916737,,,0.5013785,253026.2327,,,77516.37673,ManualAccountPortfolio_1477,0,0,0,0,Advice::Portfolio_311,0,0,0,0,Advice::Portfolio_310,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,55,M,95000,68,TRUE,CA,0,0,0.5,0,0,38092.8,45,F,65,0,0,0,1480_401k,0,0,0,0,0,1481_traditional_ira,140763.518,0,0,0,0,1482_401k,14039.19275,0,0,0,0,1483_401k,0,"$3,000.00",0,0,0,2032_traditional_ira,167289.9664,$0.00,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,100,67406.473,0.7358577,0.5683035,0.4720061,0.4265061,322092.6772,529891.3017,696969.3992,545632.3953,Advice::Portfolio_11628,0,0,0,0,ManualAccountPortfolio_1483,0.1,0,0,0,Advice::Portfolio_11627,0.025,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,52,F,50000,65,FALSE,WA,0,0.015,-0.5,0,0,19021.6,,,,,,,1484_401k,429917.1584,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,92,43704.46142,0.6909151,0.5430847,0.4558994,0.4053994,429917.1584,473891.7288,563982.9814,493921.6255,Advice::Portfolio_320,0,0,0,0,Advice::Portfolio_318,0,0,0,0,Advice::Portfolio_319,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,63,M,65000,68,FALSE,MI,-1,0.005,0.5,0,15000,21000,,,,,,,1486_traditional_ira,124122.0293,0,0,0,0,7596_401k,11003.80609,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,85,47716.15268,0.486331,0.486331,0.3987103,0.3676305,135125.8354,135125.8354,257984.5668,200309.7529,Advice::Portfolio_322,0,0,0,0.05,Advice::Portfolio_6332,0,0,0,0,Advice::Portfolio_8474,0,0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
